wp_site_url,wp_tagline,wp_site_title,site_type,openshift_env,category,theme,theme_faculty,status,installs_locked,updates_automatic,langs,unit_name,unit_id,comment,ventilation,,,,,,,,,,
https://adec.epfl.ch,ASSOCIATION OF THE CHEMISTRY STUDENTS,ADEC,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,fr",ADEC,11333,Migrated from WPQA to WP 2019-02-18,,,,,,,,,,,
https://adele.epfl.ch,Association of Electrical Engineering Students,ADELE,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,fr",ADELE,11332,Migrated from WPQA to WP 2019-02-18,,,,,,,,,,,
https://ieee.epfl.ch,IEEE Student Branch at EPFL,IEEE-SB EPFL,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,en,IEEE,12596,Migrated from WPQA to WP 2019-02-18,,,,,,,,,,,
https://aegel.epfl.ch,Greek Students Association Lausanne,AEGEL,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,el",AEGEL,12317,Migrated from WPQA to WP 2019-02-18,,,,,,,,,,,
https://www.epfl.ch/labs/far,Laboratoire de construction et architecture,FAR,wordpress,labs,GeneralPublic,epfl,enac,yes,yes,yes,"fr,en",FAR,13318,site de labo ENAC remplaçant un site jahia/Charte 2018 2019-02-18,,,,,,,,,,,
https://www.epfl.ch/schools/sb/research/isic,Institute of chemical sciences and engineering,ISIC,wordpress,www,GeneralPublic,epfl,sb,yes,yes,yes,en,isic,10095,Migrated from WPQA to WP 2018-10-25/Charte 2018 2019-02-18,,,,,,,,,,,
https://emahp.epfl.ch,EMaHP,EMAHP,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,fr",gr-tes,12576,Migrated from Jahia to WP 2019-02-18,,,,,,,,,,,
https://yuva.epfl.ch,Association des \xe9tudiants indiens de Lausanne,YUVA,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,en,YUVA,12745,Migrated from WPQA to WP 2019-02-19,,,,,,,,,,,
https://inside.epfl.ch/center-of-phenogenomics,Phenogenomics Center,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,CPG-GE,10466,Site inside selon mail Eva,,,,,,,,,,,
https://inside.epfl.ch/mouse-line-inventory,Mouse Line Inventory,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,CPG-GE,10466,Site inside selon mail Eva,,,,,,,,,,,
https://inside.epfl.ch/SV-school-council-meeting-minutes,SV-school-council-meeting-minutes,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,SV-DO,10447,Site inside selon mail Eva,,,,,,,,,,,
https://emsi.epfl.ch/,Engineering Mechanics of Soft Interfaces,EMSI,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,emsi,13346,Migrated from WPQA to WP 2019-02-20,,,,,,,,,,,
https://lmts.epfl.ch,Soft Transducers Laboratory,EPFL-LMTS,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lmts,10955,Migrated from Jahia to WP 2019-02-20,,,,,,,,,,,
https://acc.epfl.ch,Association des cadres de la Conf\xe9d\xe9ration - Section EPFL,ACC-EPFL,wordpress,subdomains,GeneralPublic,epfl-blank,assoc,yes,yes,yes,"en,fr",ACC-EPFL,11771,Migrated from WPQA to WP 2019-02-20,,,,,,,,,,,
https://inside.epfl.ch/cipd,Personal Data Protection,EPFL,wordpress,inside,inside,epfl,,yes,yes,yes,"en,fr",gec,10005,Migrated from Jahia to WP 2019-02-20,,,,,,,,,,,
https://amac.epfl.ch,Association des \xe9tudiants en g\xe9nie m\xe9canique,AMAC,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,fr,AMAC,11948,Migrated from WPQA to WP 2019-02-21,,,,,,,,,,,
https://www.epfl.ch/labs/naef-lab,Computational Systems Biology lab,Naef Lab,wordpress,labs,GeneralPublic,epfl,sv,yes,yes,yes,en,UPNAE,11260,Migrated from WPQA to WP 2018-10-29/Charte 2018 2019-02-21,,,,,,,,,,,
https://www.epfl.ch/labs/lpdc,Laboratory of Sustainable and Catalytic Processing,lpdc,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,LPDC,12907,Migrated from WPQA to WP 2018-10-01/charte 2018 2019-03-27,,,,,,,,,,,
https://www.epfl.ch/labs/rgm,Chair of random geometry,rgm,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,RGM,13638,New lab mail Adrian,,,,,,,,,,,
https://inside.epfl.ch/cryos,Laboratory of Cryospheric Sciences,CRYOS,wordpress,inside,Inside,epfl,,yes,yes,yes,en,cryos,12533,Migrated from Jahia to WP 2018-12-10,,,,,,,,,,,
https://www.epfl.ch/labs/lppt,Laboratory of Therapeutic Proteins and Peptides,LPPT,wordpress,labs,GeneralPublic,epfl,sb,yes,yes,yes,en,LPPT,11959,Migrated from Jahia to WP 2018-09-28/Charte 2018 2019-02-22,,,,,,,,,,,
https://www.epfl.ch/research/domains/nutrition-center,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",CNU,12962,Site de pré-prod Charte 2018,,,,,,,,,,,
https://sac.epfl.ch,Registrar's office,SAC,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",SAC,10027,Migrated from WPQA to WP 2019-02-22,,,,,,,,,,,
https://inside.epfl.ch/help-wordpress,Help Wordpress,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,IDEVAM,13029,Site de test inside,,,,,,,,,,,
https://inside.epfl.ch/catalyse,Catalyse,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,IDEVAM,13029,Site inside catalyse selon mail Laurent,,,,,,,,,,,
https://inside.epfl.ch/flexlab,Flexlab,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,FLEXLAB,13471,Site inside flexlab selon mail Yan Dong,,,,,,,,,,,
https://www.epfl.ch/labs/lhe,Laboratoire d'Hydraulique Environnementale ,LHE,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,"fr,en",LHE,10257,INC0234835 / passage new charte 2019-02-22,,,,,,,,,,,
https://asar.epfl.ch,Association de la Section d'ARchitecture,ASAR,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,fr,asar,11044,Migrated from Jahia to WP 2019-02-25,,,,,,,,,,,
https://apml.epfl.ch/,Etudiants Polytechniciens Marocains de Lausanne,APML,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,fr,apml,12709,Migrated from WPQA to WP 2019-02-25,,,,,,,,,,,
https://cnbi.epfl.ch,Defitech Chair in Brain-Machine Interface,CNBI,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,cnbi,12103,Migrated from WPQA to WP 2019-03-04,,,,,,,,,,,
https://www.epfl.ch/schools/sb/research,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",SB-IT,10084,Site de pré-prod Charte 2018,,,,,,,,,,,
https://uasp.epfl.ch,Association for Spanish People,UASP,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,"en,es",uasp,13065,Migrated from WPQA to WP 2019-03-05,,,,,,,,,,,
https://tox.epfl.ch,Laboratory of Environmental Toxicology,TOX,wordpress,subdomains,GeneralPublic,epfl-master,enac,yes,yes,yes,en,tox,12482,Migrated from WPQA to WP 2019-03-05,,,,,,,,,,,
https://www.epfl.ch/schools/sb/research/mathematics,Institute of Mathematics,math,wordpress,www,GeneralPublic,epfl,,yes,yes,yes,en,MATH,13392,Migrated from Jahia to WP 2018-08-28,,,,,,,,,,,
https://www.epfl.ch/labs/lmis4,Microsystems laboratory 4,LMIS4,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,lmis4,10324,Migrated from WPQA to WP 2018-11-28/Charte 2018 2019-03-05,,,,,,,,,,,
https://labos.epfl.ch,Operating Systems Laboratory,LABOS,wordpress,subdomains,GeneralPublic,epfl-master,ic,yes,yes,yes,en,labos,10700,Migrated from WPQA to WP 2019-03-06,,,,,,,,,,,
https://cime.epfl.ch,Interdisciplinary Centre for Electron Microscopy,CIME,wordpress,subdomains,GeneralPublic,epfl-master,sb,yes,yes,yes,en,cime,10191,Migrated from WPQA to WP 2019-03-06,,,,,,,,,,,
https://nanolab.epfl.ch,Nanoelectronic Devices Laboratory,Nanolab,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,nanolab,10328,Migrated from WPQA to WP 2019-03-06,,,,,,,,,,,
https://inside.epfl.ch/math,Institute of Mathematics,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,MATH,13392,site inside math selon mail marc perraudin 08.02.19,,,,,,,,,,,
https://www.epfl.ch/labs/mir,Chair Management of Network Industries,MIR,wordpress,labs,GeneralPublic,epfl,cdm,yes,yes,yes,en,MIR,12065,Migrated from WPQA to WP 2018-09-18/Charte 2018 2019-03-06,,,,,,,,,,,
https://www.epfl.ch/research/domains/imaging,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",SG,11911,Site de pré-prod Charte 2018,,,,,,,,,,,
https://www.epfl.ch/labs/llcb,Laboratory of Lipid Cell Biology,UPDANGELO,wordpress,labs,GeneralPublic,epfl,cdm,yes,yes,yes,en,UPDANGELO,13605,Site Labo selon mail Adrian 2019-03-06,,,,,,,,,,,
https://www.epfl.ch/labs/leso,Solar Energy and Building Physics Laboratory,LESO-PB,wordpress,labs,GeneralPublic,epfl,enac,yes,yes,yes,"en,fr",LESO-PB,10262,Migrated from WPQA to WP 2018-08-15/Charte 2018 2019-03-06,,,,,,,,,,,
https://www.epfl.ch/labs/imac,Applied Computing and Mechanics Laboratory,IMAC,wordpress,labs,GeneralPublic,epfl,enac,yes,yes,yes,"en,fr",IMAC,10237,Migrated from WPQA to WP 2018-12-17/Charte 2018 2019-03-06,,,,,,,,,,,
https://www.epfl.ch/labs/vita,Visual Intelligence for Transportation,VITA,wordpress,labs,GeneralPublic,epfl,enac,yes,yes,yes,en,vita,13529,Migrated from Jahia to WP 2018-12-13/Charte 2018 2019-03-06,,,,,,,,,,,
https://www.epfl.ch/labs/gr-cel,Central Environmental Laboratory,GR-CEL,wordpress,labs,GeneralPublic,epfl,enac,yes,yes,yes,"en,fr",GR-CEL,11838,Migrated from WPQA to WP 2018-10-01/Charte 2018 2019-03-06,,,,,,,,,,,
https://www.epfl.ch/labs/lgb,Laboratory for Biological Geochemistry,LGB,wordpress,labs,GeneralPublic,epfl,enac,yes,yes,yes,en,lgb,12552,Migrated from Jahia to WP 2018-10-23/Charte 2018 2019-03-06,,,,,,,,,,,
https://www.epfl.ch/labs/lab-u,Laboratory of Urbanism,LAB-U,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,"en,fr",LAB-U,12780,Migrated from WPQA to WP 2019-03-06/Charte 2018 2019-03-06,,,,,,,,,,,
https://www.epfl.ch/labs/sxl,Structural Xploration Lab,SXL,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,SXL,13216,Migrated from WPQA to WP 2019-03-06/Charte 2018 2019-03-06,,,,,,,,,,,
https://desl-pwrs.epfl.ch/,Distributed Electrical Systems Laboratory,DESL,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,desl,12494,Migrated from Jahia to WP 2019-03-07,,,,,,,,,,,
https://tcl.epfl.ch/,Telecommunications Circuits Laboratory,TCL,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,tcl,12395,Migrated from WPQA to WP 2019-03-08,,,,,,,,,,,
https://www.epfl.ch/labs/alice,Atelier de la conception de l'espace,Alice,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,fr,ALICE,11533,Migrated from WPQA to WP 2019-03-09/Charte 2018 2019-03-09,,,e,#N/A,wp option update plugin:epfl_accred:unit ALICE --path=/srv/int/migration-wp.epfl.ch/htdocs/e,wp option update plugin:epfl_tequila:has_dual_auth 0 --path=/srv/int/migration-wp.epfl.ch/htdocs/e,python jahia2wp.py clean int https://www.epfl.ch/labs/alice,wp plugin install /srv/lvenries/jira_plugin.zip --activate --path=/srv/int/migration-wp.epfl.ch/htdocs/e,,rm Migrated from WPQA to WP 2019-03-09/Charte 2018 2019-03-09_export*.zip,
https://www.epfl.ch/labs/lapis,Arts of sciences laboratory,LAPIS,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,"fr,en",LAPIS,12759,Migrated from WPQA to WP 2019-03-09/Charte 2018 2019-03-09,,,s,#N/A,wp option update plugin:epfl_accred:unit LAPIS --path=/srv/int/migration-wp.epfl.ch/htdocs/s,wp option update plugin:epfl_tequila:has_dual_auth 0 --path=/srv/int/migration-wp.epfl.ch/htdocs/s,python jahia2wp.py clean int https://www.epfl.ch/labs/lapis,wp plugin install /srv/lvenries/jira_plugin.zip --activate --path=/srv/int/migration-wp.epfl.ch/htdocs/s,,rm Migrated from WPQA to WP 2019-03-09/Charte 2018 2019-03-09_export*.zip,
https://inside.epfl.ch/teaching,Teaching Portal,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,"en,fr",cape,12752,Migrated from Jahia to WP 2019-03-10,,,,,,,,,,,
https://inside.epfl.ch/internalhr,HR,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,"en,fr",DRH,10774,Migrated from Jahia to WP 2019-03-10,,,,,,,,,,,
https://inside.epfl.ch/ic,Intranet IC,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,"en,fr",IC-DO,10389,Migrated from Jahia to WP 2019-03-10,,,,,,,,,,,
https://www.epfl.ch/labs/oateslab,"Timing, Oscillations, Patterns",oateslab,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,UPOATES,13325,Migrated from Jahia to WP 2018-10-11/Charte 2018 2019-03-09,,,,,,,,,,,
https://inside.epfl.ch/upoates_intranet,UPOATES Intranet,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,UPOATES,13325,selon mail Sergy Vania,,,,,,,,,,,
https://inside.epfl.ch/pols,Physics of living systems,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,UPOATES,13325,selon mail Sergy Vania,,,,,,,,,,,
https://inside.epfl.ch/ibi_admin,Assistantes IBI Intranet,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,UPOATES,13325,selon mail Sergy Vania,,,,,,,,,,,
https://irsa.epfl.ch,Iranian Students Association,IRSA,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,en,irsa,11896,Migrated from WPQA to WP 2019-03-11,,,,,,,,,,,
https://quantbio2019.epfl.ch,Quantitative biology: Bridging the gap between computational and experimental approaches (EPFL x ETH summer school 2019),QUANTBIO2019,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,LBNC,11835,INC0275253,,,,,,,,,,,
https://lpmat.epfl.ch,Photonic Materials and Characterization,LPMAT,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lpmat,12141,Migrated from WPQA to WP 2019-03-12,,,,,,,,,,,
https://photonics.epfl.ch,Photonics @ EPFL,-,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",nam,10373,Migrated from WPQA to WP 2019-03-12,,,,,,,,,,,
https://datasciencesociety.epfl.ch,data science society,DSS,wordpress,subdomains,GeneralPublic,epfl-master,assoc,yes,yes,yes,en,EDSS,13690,INC0275428,,,,,,,,,,,
https://www.epfl.ch/labs/building2050,Building 2050,-,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,BUILD-O,13455,Migrated from WPQA to WP 2018-11-22/Charte 2018 2019-03-12,,,,,,,,,,,
https://www.epfl.ch/labs/ibois,Laboratory for Timber Constructions,IBOIS,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,ibois,10236,Migrated from Jahia to WP 2019-01-23/Charte 2018 2019-03-12,,,,,,,,,,,
https://www.epfl.ch/labs/leure,Laboratory of Environmental and Urban Economics -,LEURE,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,"en,fr",LEURE,10252,Migrated from WPQA to WP 2018-07-26/Charte 2018 2019-03-13,,,,,,,,,,,
https://www.epfl.ch/labs/cryos,Laboratory of Cryospheric Sciences,CRYOS,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,cryos,12533,Migrated from Jahia to WP 2018-12-10/Charte 2018 2019-03-13,,,,,,,,,,,
https://www.epfl.ch/labs/expertise,Formation continue en expertise dans l'immobilier -,MAS Expertise,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,fr,leure,10252,Migrated from WPQA to WP 2018-08-02/Charte 2018 2019-03-13,,,,,,,,,,,
https://www.epfl.ch/labs/genomic-resources,Advances in Farm Animal Genomic Resources,ENAC,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,LASIG,10244,Migrated from Jahia to WP 2018-04-11/Charte 2018 2019-03-13,,,,,,,,,,,
https://www.epfl.ch/labs/lte,Environmental Remote Sensing Laboratory,LTE,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,lte,11534,Migrated from Jahia to WP 2018-11-13/Charte 2018 2019-03-13,,,,,,,,,,,
https://bubbles.epfl.ch/,Cavitation Bubbles in Variable Gravity,-,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,lmh,10309,Migrated from WPQA to WP 2019-03-13,,,,,,,,,,,
https://www.nolossproject.eu/,EU Project,NOLOSS,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,nam,10373,Migrated from WPQA to WP 2019-03-14,,,,,,,,,,,
https://www.epfl.ch/labs/qmat,Laboratory for Quantum Materials,QMAT,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,QMAT,13614, INC0255059 + mail nouvelle charte graphique,,,,,,,,,,,
https://cmfe2019.epfl.ch,EPFL Summer School 2019 - Computational Methods for Economists,CMFE2019,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,en,EDMT,50235,INC0272939  resp. maximilian.hofer@epfl.ch,,,,,,,,,,,
https://www.cibm.ch,CENTER FOR BIOMEDICAL IMAGING,-,wordpress,subdomains,GeneralPublic,epfl-blank,sb,yes,yes,yes,"en,fr",cibm-ge,12624,Migrated from WPQA to WP 2019-03-18,,,,,,,,,,,
https://www.epfl.ch/labs/csi,CHAIR OF CORPORATE STRATEGY & INNOVATION,CSI,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,MTEI-GE,11083,Migrated from Jahia to WP 2018-08-07/charte 2018 2019-03-18,,,,,,,,,,,
https://www.epfl.ch/labs/cemi,Chair of Economics and Management of Innovation,CEMI,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,MTEI-GE,11083,Migrated from Jahia to WP 2018-07-04/charte 2018 2019-03-18,,,,,,,,,,,
https://inside.epfl.ch/promotionsti,Promotions STI,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,STI,10274,INC0277114 resp. khadidja.malleck@epfl.ch,,,,,,,,,,,
https://www.epfl.ch/labs/ablasserlab,Laboratory of Prof. Andrea Ablasser,UPABLASSER,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,UPABLASSER,12938,Migrated from Jahia to WP 2018-08-07/charte 2018 2019-03-19,,,,,,,,,,,
https://www.epfl.ch/labs/lce,Environmental Chemistry Laboratory,LCE,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,LCE,11718,Migrated from WPQA to WP 2018-11-12/charte 2018 2019-03-19,,,,,,,,,,,
https://www.epfl.ch/labs/lgc,Laboratory of Behavioral Genetics,LGC,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,lgc,10913,Migrated from Jahia to WP 2018-11-09/charte 2018 2019-03-19,,,,,,,,,,,
https://www.epfl.ch/labs/ceat,Urban and regional planning community,CEAT,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,"en,de,fr",CEAT,10250,Migrated from WPQA to WP 2018-09-12/charte 2018 2019-03-19,,,,,,,,,,,
https://www.epfl.ch/labs/lcc,EPFL,-,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,"en,fr",lcc,10226,Migrated from Jahia to WP 2018-10-25/charte 2018 2019-03-19,,,,,,,,,,,
https://www.epfl.ch/labs/ecos,Ecological Systems Laboratory,ECOS,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,"en,fr",ecos,11021,Migrated from WQPA to WP 2018-11-07/charte 2018 2019-03-19,,,,,,,,,,,
https://inside.epfl.ch/library,Intranet Library,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,SISB,10030,INC0277887 resp. Sylvain Vuilleumier,,,,,,,,,,,
https://inside.epfl.ch/wire,Intranet Laboratoire d'ingénierie éolienne et d'énergie renouvelable WIRE,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,WIRE,12172,mail alexandre Gonzalez,,,,,,,,,,,
https://inside.epfl.ch/sber,Intranet Stream Biofilm and Ecosystem Reserarch Laboratory,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,SBER,13006,mail alexandre Gonzalez,,,,,,,,,,,
https://www.epfl.ch/about/respect,École polytechnique fédérale de Lausanne,EPFL,wordpress,www,GeneralPublic,epfl,,yes,yes,yes,"en,fr",MEC,10007,Site de pré-prod Charte 2018,,,,,,,,,,,
https://inside.epfl.ch/intranet-isic,Intranet - Institute of Chemistry and Chemical Engineering,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,ISIC,10095,mail de Chiriatti L.27.02,,,,,,,,,,,
https://www.epfl.ch/labs/ldm,Media and Design Laboratory,LDM,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,ldm1,11268,Migrated from WQPA to WP 2019-03-26/charte 2018 2019-03-26,,,,,,,,,,,
https://www.epfl.ch/labs/gemini-e3,GEMINI-E3,-,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,fr,LEURE,10252,Migrated from WPQA to WP 2019-01-11/charte 2018 2019-03-27,,,,,,,,,,,
https://www.epfl.ch/labs/lipid,Laboratory of Integrated Performance in Design,LIPID,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,"en,fr",LIPID,12325,Migrated from WPQA to WP 2018-10-31/charte 2018 2019-03-27,,,,,,,,,,,
https://www.epfl.ch/labs/wire,Wind Engineering and Renewable Energy Laboratory,WIRE,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,wire,12172,Migrated from Jahia to WP 2018-12-06/charte 2018 2019-03-27,,,,,,,,,,,
https://inside.epfl.ch/lcbc, Laboratory of Computational Chemistry and Biochemistry ,EPFL,wordpress,inside,Inside,epfl,,yes,yes,yes,en,LCBC,2,INC0278771 resp.email: murat.kilic@epfl.ch,,,,,,,,,,,
https://www.epfl.ch/labs/eml,Environmental Microbiology Laboratory,EML,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,EML,11256,Migrated from WPQA to WP 2018-11-21/charte 2018 2019-03-27,,,,,,,,,,,
https://www.epfl.ch/labs/laba,Laboratory Basel,laba,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,"en,fr",LABA,11188,Migrated from WPQA to WP 2018-10-10/charte 2018 2019-03-27,,,,,,,,,,,
https://www.epfl.ch/labs/chaire-gaz-naturel,"Chair Gaz Naturel""""",ENAC,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,"en,fr",lms,10264,Migrated from Jahia to WP 2019-01-10/charte 2018 2019-03-27,,,,,,,,,,,
https://www.epfl.ch/labs/sfi-pcd,Professor Pierre Collin-Dufresne,SFI-PCD,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,SFI-GE,12484,INC0276262 carole.bonardi@epfl.ch,,,,,,,,,,,
https://www.epfl.ch/labs/sfi-em,Professor Erwan Morellec,SFI-EM,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,SFI-GE,12484,INC0276268 carole.bonardi@epfl.ch,,,,,,,,,,,
https://www.epfl.ch/labs/sfi-sm,Professor Semyon Malamud,SFI-SM,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,SFI-GE,12484,INC0276267 carole.bonardi@epfl.ch,,,,,,,,,,,
https://www.epfl.ch/labs/sfi-jh,Professor Julien Hugonnier,SFI-JH,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,SFI-GE,12484,INC0276265 carole.bonardi@epfl.ch,,,,,,,,,,,
https://www.epfl.ch/labs/depalma-lab,Prof. De Palma's Lab,UPDEPALMA,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,UPDEPALMA,12442,Migrated from Jahia to WP 2018-10-01/charte 2018 2019-03-27,,,,,,,,,,,
https://www.epfl.ch/labs/sfi-rf,Chair of Prof. Fahlenbrach,SFI-RH,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,SFI-GE,12484,INC0276264 carole.bonardi@epfl.ch,,,,,,,,,,,
https://www.epfl.ch/labs/csf,Swissquote Chair in Quantitative Finance,CSF,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,SFI-GE,12484,INC0276263 carole.bonardi@epfl.ch,,,,,,,,,,,
https://www.epfl.ch/labs/cdt,Chaire de droit,CDT,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,fr,ssie-ens,11016,Migrated from Jahia to WP 2018-11-21/charte 2018 2019-03-27,,,,,,,,,,,
https://www.epfl.ch/labs/lca2,Laboratory for Communications and Applications 2,LCA2,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,LCA2,10427,INC0278604 lca2-web@epfl.ch,,,,,,,,,,,
https://www.epfl.ch/labs/disal,Distributed intelligent systems and algorithms laboratory,DISAL,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,DISAL,11904,Migrated from Jahia to WP 2019-03-28/charte 2018 2019-03-28,,,,,,,,,,,
https://teaching.epfl.ch,Teaching Portal,EPFL,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,"en,fr",cape,12752,Migrated from Jahia to WP 2019-03-28,,,,,,,,,,,
https://www.epfl.ch/labs/gel,Geo-energy Laboratory - Gaznat Chair on Geo-energy,GEL,wordpress,labs,GeneralPublic,epfl, ,yes,yes,yes,"en,fr",GEL,13064,Migrated from WPQA to WP 2018-11-26/charte 2018 2019-03-30,,,,,,,,,,,
https://biorob.epfl.ch,Biorobotics Laboratory,BioRob,wordpress,subdomains,GeneralPublic,epfl-master,sti,yes,yes,yes,en,biorob,12165,Migrated from WPQA to WP 2019-04-01,,,,,,,,,,,
https://cnp.epfl.ch,Center for Neuroprosthetics,CNP,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,en,cnp,12599,Migrated from WPQA to WP 2019-04-01,,,,,,,,,,,
https://ptnn.epfl.ch,Bertarelli Program in Translational Neuroscience and Neuroengineering,PTNN,wordpress,subdomains,GeneralPublic,epfl-master,,yes,yes,yes,en,ibi-sv-ge,10950,Migrated from WPQA to WP 2019-04-01,,,,,,,,,,,
https://www.epfl.ch/labs/pvlab,PHOTOVOLTAICS AND THIN FILM ELECTRONICS LABORATORY,PVLAB,wordpress,labs,GeneralPublic,epfl,,yes,yes,yes,en,PV-LAB,11963,Migrated from WPQA to WP 2019-04-02/charte 2019-04-02,,,,,,,,,,,
